原始ID,名称,模块,实现状态,本地运行状态,绿色,本地验证范围,原版成对验证,剩余问题,后续验证要求
native:switch_event_channel_unbind:src/include/switch_event.h:433,switch_event_channel_unbind,core/public_headers,not_implemented,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,缺少该原版兼容入口或模块宿主；不存在可直接运行该原接口的本地实现测试。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
native:switch_event_check_permission_list:src/include/switch_event.h:425,switch_event_check_permission_list,core/public_headers,not_implemented,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,缺少该原版兼容入口或模块宿主；不存在可直接运行该原接口的本地实现测试。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
native:switch_event_create_array_pair:src/include/switch_event.h:322,switch_event_create_array_pair,core/public_headers,not_implemented,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,缺少该原版兼容入口或模块宿主；不存在可直接运行该原接口的本地实现测试。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
native:switch_event_create_brackets:src/include/switch_event.h:321,switch_event_create_brackets,core/public_headers,not_implemented,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,缺少该原版兼容入口或模块宿主；不存在可直接运行该原接口的本地实现测试。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
native:switch_event_create_json:src/include/switch_event.h:320,switch_event_create_json,core/public_headers,not_implemented,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,缺少该原版兼容入口或模块宿主；不存在可直接运行该原接口的本地实现测试。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
native:switch_event_create_pres_in_detailed:src/include/switch_event.h:357,switch_event_create_pres_in_detailed,core/public_headers,not_implemented,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,缺少该原版兼容入口或模块宿主；不存在可直接运行该原接口的本地实现测试。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
native:switch_event_create_subclass_detailed:src/include/switch_event.h:150,switch_event_create_subclass_detailed,core/public_headers,not_implemented,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,缺少该原版兼容入口或模块宿主；不存在可直接运行该原接口的本地实现测试。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
native:switch_event_del_header_val:src/include/switch_event.h:211,switch_event_del_header_val,core/public_headers,not_implemented,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,缺少该原版兼容入口或模块宿主；不存在可直接运行该原接口的本地实现测试。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
native:switch_event_deliver:src/include/switch_event.h:405,switch_event_deliver,core/public_headers,not_implemented,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,缺少该原版兼容入口或模块宿主；不存在可直接运行该原接口的本地实现测试。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
native:switch_event_destroy:src/include/switch_event.h:218,switch_event_destroy,core/public_headers,not_implemented,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,缺少该原版兼容入口或模块宿主；不存在可直接运行该原接口的本地实现测试。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
native:switch_event_dup:src/include/switch_event.h:227,switch_event_dup,core/public_headers,not_implemented,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,缺少该原版兼容入口或模块宿主；不存在可直接运行该原接口的本地实现测试。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
native:switch_event_dup_reply:src/include/switch_event.h:229,switch_event_dup_reply,core/public_headers,not_implemented,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,缺少该原版兼容入口或模块宿主；不存在可直接运行该原接口的本地实现测试。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
native:switch_event_expand_headers_check:src/include/switch_event.h:354,switch_event_expand_headers_check,core/public_headers,not_implemented,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,缺少该原版兼容入口或模块宿主；不存在可直接运行该原接口的本地实现测试。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
native:switch_event_fire_detailed:src/include/switch_event.h:240,switch_event_fire_detailed,core/public_headers,not_implemented,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,缺少该原版兼容入口或模块宿主；不存在可直接运行该原接口的本地实现测试。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
native:switch_event_free_subclass_detailed:src/include/switch_event.h:305,switch_event_free_subclass_detailed,core/public_headers,not_implemented,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,缺少该原版兼容入口或模块宿主；不存在可直接运行该原接口的本地实现测试。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
native:switch_event_get_body:src/include/switch_event.h:183,switch_event_get_body,core/public_headers,not_implemented,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,缺少该原版兼容入口或模块宿主；不存在可直接运行该原接口的本地实现测试。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
native:switch_event_get_custom_events:src/include/switch_event.h:258,switch_event_get_custom_events,core/public_headers,not_implemented,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,缺少该原版兼容入口或模块宿主；不存在可直接运行该原接口的本地实现测试。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
native:switch_event_get_header_idx:src/include/switch_event.h:171,switch_event_get_header_idx,core/public_headers,not_implemented,not_run,False,没有绑定此原始条目的当前本地运行证据,未执行,缺少该原版兼容入口或模块宿主；不存在可直接运行该原接口的本地实现测试。,冻结原版构建、启用模块与客户端；将本条展开正常/异常/并发/超时/副作用用例，双方执行后保留原始报文、事件、文件和断言结果。
